sl,token_index,reading,form,lemma,pos,morph,gloss
652,1,οὗτος ἦν ὁ ἐκλεξάμενός σε καὶ καθοδηγήσας σε,οὗτος,οὗτος,pron,dem pron nom sg m,this
652,2,οὗτος ἦν ὁ ἐκλεξάμενός σε καὶ καθοδηγήσας σε,ἦν,εἰμί,verb,impf act ind 3sg,was
652,3,οὗτος ἦν ὁ ἐκλεξάμενός σε καὶ καθοδηγήσας σε,ὁ,ὁ,art,nom sg m,the
652,4,οὗτος ἦν ὁ ἐκλεξάμενός σε καὶ καθοδηγήσας σε,ἐκλεξάμενός,ἐκλέγομαι,ptcp,aor mid ptcp nom sg m,having chosen
652,5,οὗτος ἦν ὁ ἐκλεξάμενός σε καὶ καθοδηγήσας σε,σε,σύ,pron,acc sg 2nd,you
652,6,οὗτος ἦν ὁ ἐκλεξάμενός σε καὶ καθοδηγήσας σε,καὶ,καί,conj,coord conj,and
652,7,οὗτος ἦν ὁ ἐκλεξάμενός σε καὶ καθοδηγήσας σε,καθοδηγήσας,καθοδηγέω,ptcp,aor act ptcp nom sg m,having guided
652,8,οὗτος ἦν ὁ ἐκλεξάμενός σε καὶ καθοδηγήσας σε,σε,σύ,pron,acc sg 2nd,you
653,1,"ἀπὸ τοῦ Ἀδὰμ ἐπὶ τὸν Νῶε,",ἀπὸ,ἀπό,prep,+gen,from
653,2,"ἀπὸ τοῦ Ἀδὰμ ἐπὶ τὸν Νῶε,",τοῦ,ὁ,art,gen sg m,the
653,3,"ἀπὸ τοῦ Ἀδὰμ ἐπὶ τὸν Νῶε,",Ἀδὰμ,Ἀδάμ,propn,gen sg indecl,Adam
653,4,"ἀπὸ τοῦ Ἀδὰμ ἐπὶ τὸν Νῶε,",ἐπὶ,ἐπί,prep,+acc,to
653,5,"ἀπὸ τοῦ Ἀδὰμ ἐπὶ τὸν Νῶε,",τὸν,ὁ,art,acc sg m,the
653,6,"ἀπὸ τοῦ Ἀδὰμ ἐπὶ τὸν Νῶε,",Νῶε,Νῶε,propn,acc sg indecl,Noah
654,1,"ἀπὸ τοῦ Νῶε ἐπὶ τὸν Ἀβραάμ,",ἀπὸ,ἀπό,prep,+gen,from
654,2,"ἀπὸ τοῦ Νῶε ἐπὶ τὸν Ἀβραάμ,",τοῦ,ὁ,art,gen sg m,the
654,3,"ἀπὸ τοῦ Νῶε ἐπὶ τὸν Ἀβραάμ,",Νῶε,Νῶε,propn,gen sg indecl,Noah
654,4,"ἀπὸ τοῦ Νῶε ἐπὶ τὸν Ἀβραάμ,",ἐπὶ,ἐπί,prep,+acc,to
654,5,"ἀπὸ τοῦ Νῶε ἐπὶ τὸν Ἀβραάμ,",τὸν,ὁ,art,acc sg m,the
654,6,"ἀπὸ τοῦ Νῶε ἐπὶ τὸν Ἀβραάμ,",Ἀβραάμ,Ἀβραάμ,propn,acc sg indecl,Abraham
655,1,ἀπὸ τοῦ Ἀβραάμ ἐπὶ τὸν Ἰσὰκ,ἀπὸ,ἀπό,prep,+gen,from
655,2,ἀπὸ τοῦ Ἀβραάμ ἐπὶ τὸν Ἰσὰκ,τοῦ,ὁ,art,gen sg m,the
655,3,ἀπὸ τοῦ Ἀβραάμ ἐπὶ τὸν Ἰσὰκ,Ἀβραάμ,Ἀβραάμ,propn,gen sg indecl,Abraham
655,4,ἀπὸ τοῦ Ἀβραάμ ἐπὶ τὸν Ἰσὰκ,ἐπὶ,ἐπί,prep,+acc,to
655,5,ἀπὸ τοῦ Ἀβραάμ ἐπὶ τὸν Ἰσὰκ,τὸν,ὁ,art,acc sg m,the
655,6,ἀπὸ τοῦ Ἀβραάμ ἐπὶ τὸν Ἰσὰκ,Ἰσὰκ,Ἰσαάκ,propn,acc sg indecl,Isaac
656,1,καὶ τὸν ᾿Ιακὼβ καὶ τοὺς ιβ πατριάρχας.,καὶ,καί,conj,coord conj,and
656,2,καὶ τὸν ᾿Ιακὼβ καὶ τοὺς ιβ πατριάρχας.,τὸν,ὁ,art,acc sg m,the
656,3,καὶ τὸν ᾿Ιακὼβ καὶ τοὺς ιβ πατριάρχας.,Ἰακὼβ,Ἰακώβ,propn,acc sg indecl,Jacob
656,4,καὶ τὸν ᾿Ιακὼβ καὶ τοὺς ιβ πατριάρχας.,καὶ,καί,conj,coord conj,and
656,5,καὶ τὸν ᾿Ιακὼβ καὶ τοὺς ιβ πατριάρχας.,τοὺς,ὁ,art,acc pl m,the
656,6,καὶ τὸν ᾿Ιακὼβ καὶ τοὺς ιβ πατριάρχας.,ιβ,δώδεκα,num,card indecl,twelve
656,7,καὶ τὸν ᾿Ιακὼβ καὶ τοὺς ιβ πατριάρχας.,πατριάρχας,πατριάρχης,noun,acc pl m,patriarchs
657,1,"οὗτος ἦν ὁ καθοδηγήσας σε εἰς Αἴγυπτον,",οὗτος,οὗτος,pron,dem pron nom sg m,this
657,2,"οὗτος ἦν ὁ καθοδηγήσας σε εἰς Αἴγυπτον,",ἦν,εἰμί,verb,impf act ind 3sg,was
657,3,"οὗτος ἦν ὁ καθοδηγήσας σε εἰς Αἴγυπτον,",ὁ,ὁ,art,nom sg m,the
657,4,"οὗτος ἦν ὁ καθοδηγήσας σε εἰς Αἴγυπτον,",καθοδηγήσας,καθοδηγέω,ptcp,aor act ptcp nom sg m,having guided
657,5,"οὗτος ἦν ὁ καθοδηγήσας σε εἰς Αἴγυπτον,",σε,σύ,pron,acc sg 2nd,you
657,6,"οὗτος ἦν ὁ καθοδηγήσας σε εἰς Αἴγυπτον,",εἰς,εἰς,prep,+acc,into
657,7,"οὗτος ἦν ὁ καθοδηγήσας σε εἰς Αἴγυπτον,",Αἴγυπτον,Αἴγυπτος,propn,acc sg f,Egypt
658,1,καὶ διαφυλάξας σε κἀκεῖ διαθρεψάμενος.,καὶ,καί,conj,coord conj,and
658,2,καὶ διαφυλάξας σε κἀκεῖ διαθρεψάμενος.,διαφυλάξας,διαφυλάσσω,ptcp,aor act ptcp nom sg m,having guarded
658,3,καὶ διαφυλάξας σε κἀκεῖ διαθρεψάμενος.,σε,σύ,pron,acc sg 2nd,you
658,4,καὶ διαφυλάξας σε κἀκεῖ διαθρεψάμενος.,κἀκεῖ,καὶ,adv,adv,and there
658,5,καὶ διαφυλάξας σε κἀκεῖ διαθρεψάμενος.,διαθρεψάμενος,διατρέφω,ptcp,aor mid ptcp nom sg m,having nourished
659,1,οὗτος ἦν ὁ φωταγωγήσας σε ἐν στύλῳ,οὗτος,οὗτος,pron,dem pron nom sg m,this
659,2,οὗτος ἦν ὁ φωταγωγήσας σε ἐν στύλῳ,ἦν,εἰμί,verb,impf act ind 3sg,was
659,3,οὗτος ἦν ὁ φωταγωγήσας σε ἐν στύλῳ,ὁ,ὁ,art,nom sg m,the
659,4,οὗτος ἦν ὁ φωταγωγήσας σε ἐν στύλῳ,φωταγωγήσας,φωταγωγέω,ptcp,aor act ptcp nom sg m,having guided by light
659,5,οὗτος ἦν ὁ φωταγωγήσας σε ἐν στύλῳ,σε,σύ,pron,acc sg 2nd,you
659,6,οὗτος ἦν ὁ φωταγωγήσας σε ἐν στύλῳ,ἐν,ἐν,prep,+dat,in
659,7,οὗτος ἦν ὁ φωταγωγήσας σε ἐν στύλῳ,στύλῳ,στῦλος,noun,dat sg m,pillar
660,1,"καὶ σκεπάσας σε ἐν νεφέλῃ,",καὶ,καί,conj,coord conj,and
660,2,"καὶ σκεπάσας σε ἐν νεφέλῃ,",σκεπάσας,σκέπω,ptcp,aor act ptcp nom sg m,having covered; sheltered
660,3,"καὶ σκεπάσας σε ἐν νεφέλῃ,",σε,σύ,pron,acc sg 2nd,you
660,4,"καὶ σκεπάσας σε ἐν νεφέλῃ,",ἐν,ἐν,prep,+dat,in
660,5,"καὶ σκεπάσας σε ἐν νεφέλῃ,",νεφέλῃ,νεφέλη,noun,dat sg f,cloud
661,1,ὁ τεμὼν Ἐρυθρὰν καὶ διαγαγών σε,ὁ,ὁ,art,nom sg m,the
661,2,ὁ τεμὼν Ἐρυθρὰν καὶ διαγαγών σε,τεμὼν,τέμνω,ptcp,aor act ptcp nom sg m,having cut; split
661,3,ὁ τεμὼν Ἐρυθρὰν καὶ διαγαγών σε,Ἐρυθρὰν,ἐρυθρός,adj,acc sg f subst,Red [Sea]
661,4,ὁ τεμὼν Ἐρυθρὰν καὶ διαγαγών σε,καὶ,καί,conj,coord conj,and
661,5,ὁ τεμὼν Ἐρυθρὰν καὶ διαγαγών σε,διαγαγών,διαάγω,ptcp,aor act ptcp nom sg m,having led through
661,6,ὁ τεμὼν Ἐρυθρὰν καὶ διαγαγών σε,σε,σύ,pron,acc sg 2nd,you
662,1,καὶ τὸν ἐχθρόν σου ἀπολέσας.,καὶ,καί,conj,coord conj,and
662,2,καὶ τὸν ἐχθρόν σου ἀπολέσας.,τὸν,ὁ,art,acc sg m,the
662,3,καὶ τὸν ἐχθρόν σου ἀπολέσας.,ἐχθρόν,ἐχθρός,noun,acc sg m,enemy
662,4,καὶ τὸν ἐχθρόν σου ἀπολέσας.,σου,σύ,pron,gen sg 2nd,your
662,5,καὶ τὸν ἐχθρόν σου ἀπολέσας.,ἀπολέσας,ἀπόλλυμι,ptcp,aor act ptcp nom sg m,having destroyed
663,1,"οὗτός ἐστιν ὁ ἐξ οὐρανοῦ σε μανναδοτήσας,",οὗτός,οὗτος,pron,dem pron nom sg m,this
663,2,"οὗτός ἐστιν ὁ ἐξ οὐρανοῦ σε μανναδοτήσας,",ἐστιν,εἰμί,verb,pres act ind 3sg,is
663,3,"οὗτός ἐστιν ὁ ἐξ οὐρανοῦ σε μανναδοτήσας,",ὁ,ὁ,art,nom sg m,the
663,4,"οὗτός ἐστιν ὁ ἐξ οὐρανοῦ σε μανναδοτήσας,",ἐξ,ἐκ,prep,+gen,from
663,5,"οὗτός ἐστιν ὁ ἐξ οὐρανοῦ σε μανναδοτήσας,",οὐρανοῦ,οὐρανός,noun,gen sg m,heaven
663,6,"οὗτός ἐστιν ὁ ἐξ οὐρανοῦ σε μανναδοτήσας,",σε,σύ,pron,acc sg 2nd,you
663,7,"οὗτός ἐστιν ὁ ἐξ οὐρανοῦ σε μανναδοτήσας,",μανναδοτήσας,μανναδοτέω,ptcp,aor act ptcp nom sg m,having given manna
664,1,"ὁ ἐκ πέτρας σε ποτίσας,",ὁ,ὁ,art,nom sg m,the
664,2,"ὁ ἐκ πέτρας σε ποτίσας,",ἐκ,ἐκ,prep,+gen,from
664,3,"ὁ ἐκ πέτρας σε ποτίσας,",πέτρας,πέτρα,noun,gen sg f,rock
664,4,"ὁ ἐκ πέτρας σε ποτίσας,",σε,σύ,pron,acc sg 2nd,you
664,5,"ὁ ἐκ πέτρας σε ποτίσας,",ποτίσας,ποτίζω,ptcp,aor act ptcp nom sg m,having given drink
665,1,"ὁ ἐν Χωρήβ σοι νομοθετήσας,",ὁ,ὁ,art,nom sg m,the
665,2,"ὁ ἐν Χωρήβ σοι νομοθετήσας,",ἐν,ἐν,prep,+dat,in
665,3,"ὁ ἐν Χωρήβ σοι νομοθετήσας,",Χωρήβ,Χωρήβ,propn,dat sg indecl,Horeb
665,4,"ὁ ἐν Χωρήβ σοι νομοθετήσας,",σοι,σύ,pron,dat sg 2nd,to you
665,5,"ὁ ἐν Χωρήβ σοι νομοθετήσας,",νομοθετήσας,νομοθετέω,ptcp,aor act ptcp nom sg m,having legislated
666,1,"ὁ ἐν γῇ σοι κληροδοτήσας,",ὁ,ὁ,art,nom sg m,the
666,2,"ὁ ἐν γῇ σοι κληροδοτήσας,",ἐν,ἐν,prep,+dat,in
666,3,"ὁ ἐν γῇ σοι κληροδοτήσας,",γῇ,γῆ,noun,dat sg f,land; earth
666,4,"ὁ ἐν γῇ σοι κληροδοτήσας,",σοι,σύ,pron,dat sg 2nd,to you
666,5,"ὁ ἐν γῇ σοι κληροδοτήσας,",κληροδοτήσας,κληροδοτέω,ptcp,aor act ptcp nom sg m,having allotted; given as inheritance
667,1,"ὁ ἐξαποστείλας σοι τοὺς προφήτας,",ὁ,ὁ,art,nom sg m,the
667,2,"ὁ ἐξαποστείλας σοι τοὺς προφήτας,",ἐξαποστείλας,ἐξαποστέλλω,ptcp,aor act ptcp nom sg m,having sent
667,3,"ὁ ἐξαποστείλας σοι τοὺς προφήτας,",σοι,σύ,pron,dat sg 2nd,to you
667,4,"ὁ ἐξαποστείλας σοι τοὺς προφήτας,",τοὺς,ὁ,art,acc pl m,the
667,5,"ὁ ἐξαποστείλας σοι τοὺς προφήτας,",προφήτας,προφήτης,noun,acc pl m,prophets
668,1,ὁ ἐγείρας σου τοὺς βασιλεῖς.,ὁ,ὁ,art,nom sg m,the
668,2,ὁ ἐγείρας σου τοὺς βασιλεῖς.,ἐγείρας,ἐγείρω,ptcp,aor act ptcp nom sg m,having raised up
668,3,ὁ ἐγείρας σου τοὺς βασιλεῖς.,σου,σύ,pron,gen sg 2nd,your
668,4,ὁ ἐγείρας σου τοὺς βασιλεῖς.,τοὺς,ὁ,art,acc pl m,the
668,5,ὁ ἐγείρας σου τοὺς βασιλεῖς.,βασιλεῖς,βασιλεύς,noun,acc pl m,kings
669,1,"οὗτός ἐστιν ὁ πρός σε ἀφικόμενος,",οὗτός,οὗτος,pron,dem pron nom sg m,this
669,2,"οὗτός ἐστιν ὁ πρός σε ἀφικόμενος,",ἐστιν,εἰμί,verb,pres act ind 3sg,is
669,3,"οὗτός ἐστιν ὁ πρός σε ἀφικόμενος,",ὁ,ὁ,art,nom sg m,the
669,4,"οὗτός ἐστιν ὁ πρός σε ἀφικόμενος,",πρός,πρός,prep,+acc,to
669,5,"οὗτός ἐστιν ὁ πρός σε ἀφικόμενος,",σε,σύ,pron,acc sg 2nd,you
669,6,"οὗτός ἐστιν ὁ πρός σε ἀφικόμενος,",ἀφικόμενος,ἀφικνέομαι,ptcp,aor mid ptcp nom sg m,having come
670,1,ὁ τοὺς πάσχοντάς σου θεραπεύσας,ὁ,ὁ,art,nom sg m,the
670,2,ὁ τοὺς πάσχοντάς σου θεραπεύσας,τοὺς,ὁ,art,acc pl m,the
670,3,ὁ τοὺς πάσχοντάς σου θεραπεύσας,πάσχοντάς,πάσχω,ptcp,pres act ptcp acc pl m,suffering; afflicted
670,4,ὁ τοὺς πάσχοντάς σου θεραπεύσας,σου,σύ,pron,gen sg 2nd,your
670,5,ὁ τοὺς πάσχοντάς σου θεραπεύσας,θεραπεύσας,θεραπεύω,ptcp,aor act ptcp nom sg m,having healed
671,1,καὶ τοὺς νεκρούς σου ἀναστήσας.,καὶ,καί,conj,coord conj,and
671,2,καὶ τοὺς νεκρούς σου ἀναστήσας.,τοὺς,ὁ,art,acc pl m,the
671,3,καὶ τοὺς νεκρούς σου ἀναστήσας.,νεκρούς,νεκρός,adj,acc pl m subst,dead
671,4,καὶ τοὺς νεκρούς σου ἀναστήσας.,σου,σύ,pron,gen sg,of you; your
671,5,καὶ τοὺς νεκρούς σου ἀναστήσας.,ἀναστήσας,ἀνίστημι,ptcp,aor act ptcp nom sg m,having raised up
674,1,οὗτός ἐστιν εἰς ὃν ἐτόλμησας·,οὗτός,οὗτος,pron,dem pron nom sg m,this one
674,2,οὗτός ἐστιν εἰς ὃν ἐτόλμησας·,ἐστιν,εἰμί,verb,pres act ind 3sg,is
674,3,οὗτός ἐστιν εἰς ὃν ἐτόλμησας·,εἰς,εἰς,prep,+acc,against
674,4,οὗτός ἐστιν εἰς ὃν ἐτόλμησας·,ὃν,ὅς,pron,rel pron acc sg m,whom
674,5,οὗτός ἐστιν εἰς ὃν ἐτόλμησας·,ἐτόλμησας,τολμάω,verb,aor act ind 2sg,you dared
675,1,οὗτός ἐστιν εἰς ὃν ἠσέβησας·,οὗτός,οὗτος,pron,dem pron nom sg m,this one
675,2,οὗτός ἐστιν εἰς ὃν ἠσέβησας·,ἐστιν,εἰμί,verb,pres act ind 3sg,is
675,3,οὗτός ἐστιν εἰς ὃν ἠσέβησας·,εἰς,εἰς,prep,+acc,against
675,4,οὗτός ἐστιν εἰς ὃν ἠσέβησας·,ὃν,ὅς,pron,rel pron acc sg m,whom
675,5,οὗτός ἐστιν εἰς ὃν ἠσέβησας·,ἠσέβησας,ἀσεβέω,verb,aor act ind 2sg,you acted impiously
676,1,οὗτός ἐστιν εἰς ὃν ἠδίκησας·,οὗτός,οὗτος,pron,dem pron nom sg m,this one
676,2,οὗτός ἐστιν εἰς ὃν ἠδίκησας·,ἐστιν,εἰμί,verb,pres act ind 3sg,is
676,3,οὗτός ἐστιν εἰς ὃν ἠδίκησας·,εἰς,εἰς,prep,+acc,against
676,4,οὗτός ἐστιν εἰς ὃν ἠδίκησας·,ὃν,ὅς,pron,rel pron acc sg m,whom
676,5,οὗτός ἐστιν εἰς ὃν ἠδίκησας·,ἠδίκησας,ἀδικέω,verb,aor act ind 2sg,you wronged
677,1,οὗτός ἐστιν ὃν ἀπέκτεινας·,οὗτός,οὗτος,pron,dem pron nom sg m,this one
677,2,οὗτός ἐστιν ὃν ἀπέκτεινας·,ἐστιν,εἰμί,verb,pres act ind 3sg,is
677,3,οὗτός ἐστιν ὃν ἀπέκτεινας·,ὃν,ὅς,pron,rel pron acc sg m,whom
677,4,οὗτός ἐστιν ὃν ἀπέκτεινας·,ἀπέκτεινας,ἀποκτείνω,verb,aor act ind 2sg,you killed
678,1,οὗτός ἐστιν ὃν ἠργυρίσω,οὗτός,οὗτος,pron,dem pron nom sg m,this one
678,2,οὗτός ἐστιν ὃν ἠργυρίσω,ἐστιν,εἰμί,verb,pres act ind 3sg,is
678,3,οὗτός ἐστιν ὃν ἠργυρίσω,ὃν,ὅς,pron,rel pron acc sg m,whom
678,4,οὗτός ἐστιν ὃν ἠργυρίσω,ἠργυρίσω,<UNCERTAIN: ἀργυρίζω?>,verb,<UNCERTAIN: aor/fut act 2sg?>,<UNCERTAIN: you sold for silver?; monetized?>
679,1,ἀπαιτήσας παρ᾽ αὐτοῦ τὸ δίδραχμα ὑπὲρ τῆς κεφαλῆς αὐτοῦ.,ἀπαιτήσας,ἀπαιτέω,ptcp,aor act ptcp nom sg m,having demanded
679,2,ἀπαιτήσας παρ᾽ αὐτοῦ τὸ δίδραχμα ὑπὲρ τῆς κεφαλῆς αὐτοῦ.,παρ᾽,παρά,prep,+gen,from
679,3,ἀπαιτήσας παρ᾽ αὐτοῦ τὸ δίδραχμα ὑπὲρ τῆς κεφαλῆς αὐτοῦ.,αὐτοῦ,αὐτός,pron,gen sg m,him
679,4,ἀπαιτήσας παρ᾽ αὐτοῦ τὸ δίδραχμα ὑπὲρ τῆς κεφαλῆς αὐτοῦ.,τὸ,ὁ,art,acc sg n,the
679,5,ἀπαιτήσας παρ᾽ αὐτοῦ τὸ δίδραχμα ὑπὲρ τῆς κεφαλῆς αὐτοῦ.,δίδραχμα,δίδραχμον,noun,acc sg n,didrachm
679,6,ἀπαιτήσας παρ᾽ αὐτοῦ τὸ δίδραχμα ὑπὲρ τῆς κεφαλῆς αὐτοῦ.,ὑπὲρ,ὑπέρ,prep,+gen,for; on behalf of
679,7,ἀπαιτήσας παρ᾽ αὐτοῦ τὸ δίδραχμα ὑπὲρ τῆς κεφαλῆς αὐτοῦ.,τῆς,ὁ,art,gen sg f,the
679,8,ἀπαιτήσας παρ᾽ αὐτοῦ τὸ δίδραχμα ὑπὲρ τῆς κεφαλῆς αὐτοῦ.,κεφαλῆς,κεφαλή,noun,gen sg f,head
679,9,ἀπαιτήσας παρ᾽ αὐτοῦ τὸ δίδραχμα ὑπὲρ τῆς κεφαλῆς αὐτοῦ.,αὐτοῦ,αὐτός,pron,gen sg m,his
681,1,"Ἀχάριστε Ἰσραήλ, δεῦρο καὶ κρίθητι πρὸς ἐμὲ",Ἀχάριστε,ἀχάριστος,adj,voc sg m,ungrateful
681,2,"Ἀχάριστε Ἰσραήλ, δεῦρο καὶ κρίθητι πρὸς ἐμὲ",Ἰσραήλ,Ἰσραήλ,propn,voc sg m indecl,Israel
681,3,"Ἀχάριστε Ἰσραήλ, δεῦρο καὶ κρίθητι πρὸς ἐμὲ",δεῦρο,δεῦρο,adv,adv,come here
681,4,"Ἀχάριστε Ἰσραήλ, δεῦρο καὶ κρίθητι πρὸς ἐμὲ",καὶ,καί,conj,coord conj,and
681,5,"Ἀχάριστε Ἰσραήλ, δεῦρο καὶ κρίθητι πρὸς ἐμὲ",κρίθητι,κρίνω,verb,aor pass imp 2sg,be judged
681,6,"Ἀχάριστε Ἰσραήλ, δεῦρο καὶ κρίθητι πρὸς ἐμὲ",πρὸς,πρός,prep,+acc,with; before
681,7,"Ἀχάριστε Ἰσραήλ, δεῦρο καὶ κρίθητι πρὸς ἐμὲ",ἐμὲ,ἐγώ,pron,acc sg,me
682,1,περὶ τῆς ἀχαριστίας σου.,περὶ,περί,prep,+gen,concerning
682,2,περὶ τῆς ἀχαριστίας σου.,τῆς,ὁ,art,gen sg f,the
682,3,περὶ τῆς ἀχαριστίας σου.,ἀχαριστίας,ἀχαριστία,noun,gen sg f,ingratitude
682,4,περὶ τῆς ἀχαριστίας σου.,σου,σύ,pron,gen sg,of you; your
683,1,πόσου ἀνετιμήσω τὸ ὑπ᾽ αὐτοῦ πλασθῆναι;,πόσου,πόσος,pron,interrog pron gen sg n,for how much
683,2,πόσου ἀνετιμήσω τὸ ὑπ᾽ αὐτοῦ πλασθῆναι;,ἀνετιμήσω,ἀνατιμάω,verb,fut act ind 1sg,shall I value
683,3,πόσου ἀνετιμήσω τὸ ὑπ᾽ αὐτοῦ πλασθῆναι;,τὸ,ὁ,art,acc sg n,the
683,4,πόσου ἀνετιμήσω τὸ ὑπ᾽ αὐτοῦ πλασθῆναι;,ὑπ᾽,ὑπό,prep,+gen,by
683,5,πόσου ἀνετιμήσω τὸ ὑπ᾽ αὐτοῦ πλασθῆναι;,αὐτοῦ,αὐτός,pron,gen sg m,him
683,6,πόσου ἀνετιμήσω τὸ ὑπ᾽ αὐτοῦ πλασθῆναι;,πλασθῆναι,πλάσσω,verb,aor pass inf,to be formed
